customer_id,first_name,last_name,email,age,city,avg_monthly_spend,is_churned,loyalty_tier,preferred_store
CUST142791,Gina,Hoffman,phillipsvictor@example.net,35,LA,45.98,False,Bronze,15
CUST142792,Ann,Rogers,vstevens@example.com,60,Chicago,33.67,True,Gold,2
CUST142793,Patricia,Doyle,comptonkevin@example.org,19,Miami,183.02,False,Gold,7
CUST142794,Lisa,Allen,kathytaylor@example.net,63,NYC,20.56,False,Bronze,17
CUST142795,Joel,Miller,znorris@example.net,50,Houston,28.77,False,Silver,7
CUST142796,Leah,Espinoza,johnsonsandra@example.org,66,Chicago,30.85,True,Bronze,8
CUST142797,Samantha,Newman,jeffreyjennings@example.com,66,NYC,38.47,True,Bronze,24
CUST142798,Cindy,Williams,martinezrodney@example.org,41,Miami,12.58,True,Gold,16
CUST142799,John,Clark,suzannerice@example.com,24,Houston,119.24,False,Silver,20
CUST142800,Andrea,Johnson,anthony27@example.org,69,Houston,25.93,True,Gold,11
CUST142801,Emily,Jenkins,justin47@example.net,61,Miami,32.81,False,Bronze,19
CUST142802,James,Meyer,garciabreanna@example.org,54,NYC,17.14,True,Gold,5
CUST142803,Spencer,Brown,hgarza@example.net,59,LA,29.33,False,Silver,8
CUST142804,David,Williams,lisa29@example.com,61,Chicago,48.29,False,Bronze,15
CUST142805,Kelly,Arroyo,whitney29@example.com,61,Miami,17.1,True,Silver,14
CUST142806,Jacob,Lee,lonniehicks@example.net,38,NYC,29.6,True,Bronze,5
CUST142807,Kathy,Clarke,fhinton@example.org,46,Houston,41.69,False,Bronze,5
CUST142808,Daniel,Watts,richardleon@example.com,38,Miami,48.74,False,Bronze,24
CUST142809,Gregory,Young,davidbarnett@example.com,35,NYC,27.1,False,Bronze,8
CUST142810,Jeremy,Wheeler,villanuevaamy@example.com,29,Miami,31.02,False,Silver,20
CUST142811,Paula,Rivera,ocarter@example.org,72,Chicago,86.94,True,Silver,16
CUST142812,Zachary,Johnson,ynorman@example.org,39,Miami,15.18,False,Bronze,18
CUST142813,Steven,Garcia,morganthomas@example.net,79,Houston,74.37,False,Silver,24
CUST142814,Cameron,Roberts,mark08@example.org,25,Miami,118.59,True,Bronze,15
CUST142815,Rachel,Richards,amber95@example.org,26,Chicago,41.23,False,Gold,9
CUST142816,Taylor,Shea,dennisburnett@example.net,24,Miami,27.27,False,Bronze,2
CUST142817,Mary,Jensen,alyssaibarra@example.com,78,Houston,23.76,False,Silver,25
CUST142818,Maria,Carpenter,scott56@example.com,38,Chicago,21.95,False,Bronze,19
CUST142819,Jennifer,Cole,yadams@example.com,27,LA,19.04,False,Silver,6
CUST142820,Tyler,Pacheco,kimberly35@example.com,50,Houston,65.83,False,Bronze,24
CUST142821,Bridget,Russell,christopher39@example.com,32,Chicago,50.16,False,Silver,5
CUST142822,Danielle,Landry,elizabeth17@example.net,64,LA,30.09,True,Silver,7
CUST142823,Jared,Mueller,michaelgood@example.net,65,Houston,25.9,False,Silver,23
CUST142824,Brian,Middleton,andrew33@example.com,67,Chicago,40.71,True,Gold,20
CUST142825,Anthony,Santiago,loganjohnston@example.net,21,NYC,26.59,False,Gold,9
CUST142826,Molly,Fernandez,gary64@example.org,50,LA,23.13,True,Bronze,11
CUST142827,Amy,Macdonald,sylviabrown@example.net,59,NYC,29.42,True,Bronze,10
CUST142828,Kyle,Hudson,debbie95@example.com,19,LA,163.64,False,Silver,17
CUST142829,Carlos,Little,tiffany74@example.org,79,NYC,26.03,False,Gold,11
CUST142830,Deborah,Henderson,marconguyen@example.org,76,NYC,29.49,False,Gold,13
CUST142831,Joshua,Hernandez,nmelton@example.org,71,Chicago,23.73,False,Gold,19
CUST142832,Brett,Combs,nelsonjeffrey@example.net,20,Chicago,40.36,False,Silver,14
CUST142833,Hannah,Kim,salazarvictor@example.org,61,Chicago,31.2,False,Bronze,22
CUST142834,Gregory,Glenn,crystalsoto@example.net,71,LA,23.55,True,Bronze,18
CUST142835,Anna,Melendez,lutzshannon@example.org,50,Houston,37.85,True,Silver,14
CUST142836,Crystal,Stevens,gregory93@example.com,33,Chicago,43.01,False,Silver,19
CUST142837,Hannah,Wilcox,crosbyderek@example.com,22,Houston,22.59,False,Bronze,25
CUST142838,Shelly,Garza,egill@example.net,53,Houston,35.62,True,Silver,15
CUST142839,Joy,Martinez,cjohnson@example.com,66,Houston,84.4,False,Gold,6
CUST142840,Alicia,Riley,paulacrawford@example.com,70,LA,40.11,False,Gold,9
CUST142841,Alexander,Sullivan,johnsonolivia@example.com,21,Miami,50.55,False,Bronze,15
CUST142842,Dawn,Jensen,william91@example.net,36,LA,24.54,False,Bronze,4
CUST142843,Charles,Perkins,lflores@example.com,52,LA,28.91,False,Bronze,22
CUST142844,Debra,Williams,cmurphy@example.com,37,Houston,43.91,False,Gold,5
CUST142845,Garrett,Johnson,edward94@example.com,34,NYC,37.9,False,Gold,23
CUST142846,Matthew,Watts,josemitchell@example.com,50,Miami,45.48,False,Bronze,10
CUST142847,Rachel,Porter,april63@example.net,73,LA,51.54,True,Silver,7
CUST142848,Maria,Pierce,aball@example.net,73,Chicago,25.03,False,Bronze,21
CUST142849,Kimberly,White,michaelhaynes@example.com,71,Houston,52.2,True,Bronze,16
CUST142850,Emily,Graham,timothy33@example.org,47,Chicago,17.74,False,Gold,7
CUST142851,Sean,Thomas,qrivera@example.net,28,Chicago,39.9,True,Gold,1
CUST142852,Mark,Hall,millervictoria@example.org,65,Chicago,21.26,True,Gold,25
CUST142853,Tyler,Thomas,jmoore@example.com,56,Chicago,36.0,True,Gold,18
CUST142854,Tammy,Brown,hilljonathan@example.com,32,Chicago,93.37,False,Bronze,12
CUST142855,Timothy,Ingram,catherine28@example.org,35,Chicago,59.46,False,Silver,19
CUST142856,Heather,Weber,raymond78@example.net,19,Chicago,26.9,True,Silver,12
CUST142857,Brett,Terrell,foxchristopher@example.com,71,Chicago,52.48,False,Silver,3
CUST142858,Jonathan,Gonzalez,itrevino@example.net,74,Miami,40.07,True,Silver,10
CUST142859,Heather,Case,andrewbrown@example.org,50,Miami,15.86,True,Gold,25
CUST142860,Bethany,Vaughn,melinda46@example.net,59,NYC,49.12,False,Bronze,6
CUST142861,David,Peterson,jmunoz@example.com,44,Miami,18.91,True,Silver,24
CUST142862,Stacey,Martinez,melissa37@example.com,69,LA,19.5,True,Bronze,7
CUST142863,Amanda,Bennett,samanthabanks@example.org,35,Miami,34.52,False,Gold,10
CUST142864,Pamela,Salas,herreraemily@example.net,58,Miami,26.89,False,Silver,19
CUST142865,Taylor,Smith,jpacheco@example.com,54,Houston,41.35,True,Gold,8
CUST142866,Taylor,Schroeder,sboyd@example.com,29,NYC,49.59,True,Gold,24
CUST142867,Nicole,Stanley,bharvey@example.org,59,Houston,33.06,True,Gold,8
CUST142868,Alyssa,Moore,stephaniejenkins@example.com,62,LA,41.68,False,Bronze,24
CUST142869,Alexandra,Lewis,jill42@example.org,48,Houston,48.29,True,Silver,2
CUST142870,Brian,Rosales,daisy96@example.com,38,LA,33.4,False,Gold,9
CUST142871,Randall,Frazier,bensonsamantha@example.com,45,Chicago,56.15,False,Gold,12
CUST142872,John,Fernandez,deborahhopkins@example.com,62,Miami,22.32,False,Silver,6
CUST142873,Joanna,Hill,lisaschmidt@example.net,58,NYC,39.99,False,Gold,5
CUST142874,Robert,Dalton,janemartin@example.net,33,Houston,84.84,False,Silver,6
CUST142875,Brittany,Rogers,hamiltonmichael@example.org,27,Chicago,69.88,False,Silver,1
CUST142876,Sandra,Medina,denise68@example.org,30,Houston,32.22,False,Silver,10
CUST142877,Bryce,Davis,timothy33@example.net,55,Houston,45.65,True,Bronze,9
CUST142878,Jennifer,Valentine,natalie98@example.com,64,NYC,32.89,False,Bronze,3
CUST142879,Tina,Reid,stevebrown@example.org,24,Miami,25.9,False,Silver,15
CUST142880,Anthony,Campbell,judycohen@example.org,62,LA,17.02,True,Bronze,13
CUST142881,Marcus,Arroyo,lewisdiamond@example.net,39,Miami,40.22,False,Silver,21
CUST142882,Timothy,Pennington,cblackwell@example.com,37,Chicago,27.49,True,Bronze,19
CUST142883,Anna,Higgins,turnernicole@example.org,74,Chicago,26.8,True,Gold,21
CUST142884,Frank,Weeks,ortegakelly@example.com,73,LA,9.53,True,Bronze,23
CUST142885,Jessica,Cook,joycemorrison@example.com,54,Chicago,14.95,False,Silver,8
CUST142886,David,Craig,housemichelle@example.net,29,Chicago,24.49,True,Bronze,16
CUST142887,Caitlin,Padilla,angie00@example.org,74,Chicago,69.8,False,Gold,24
CUST142888,Jesus,James,sydneymitchell@example.net,34,LA,13.36,True,Gold,16
CUST142889,Martin,Shaffer,dean38@example.org,53,Houston,33.87,True,Bronze,13
CUST142890,Alan,Day,gomezmary@example.net,50,Miami,65.26,True,Silver,11
CUST142891,Richard,Brown,colemannathan@example.com,41,Houston,29.37,False,Bronze,21
CUST142892,Leah,Rhodes,ofisher@example.com,75,Miami,32.8,False,Gold,2
CUST142893,Anna,Ortiz,michaeldeleon@example.net,57,NYC,20.12,False,Silver,18
CUST142894,David,Neal,michael61@example.net,75,Miami,42.56,False,Silver,17
CUST142895,Carol,Scott,dmitchell@example.net,39,NYC,21.66,False,Bronze,15
CUST142896,Charles,Rogers,aprilkramer@example.org,28,Chicago,36.25,True,Silver,20
CUST142897,Adam,Ray,david42@example.org,67,Chicago,13.36,False,Gold,1
CUST142898,Amber,Sloan,haley29@example.com,39,Houston,76.15,False,Silver,4
CUST142899,Douglas,Mosley,garciazachary@example.net,24,Miami,48.05,False,Gold,15
CUST142900,Danielle,Jones,donaldmurray@example.org,37,NYC,24.75,True,Silver,6
CUST142901,Stephanie,Brown,ucarr@example.com,51,Houston,33.04,True,Gold,11
CUST142902,Samantha,Reed,matthew75@example.net,55,NYC,75.18,False,Bronze,5
CUST142903,Jordan,Parrish,levi16@example.net,23,Miami,29.18,False,Silver,22
CUST142904,Ashley,Henson,williamsmith@example.net,48,Chicago,26.49,False,Gold,22
CUST142905,Charles,Gonzalez,qgonzales@example.net,77,Houston,48.44,False,Gold,23
CUST142906,Jennifer,Hodges,ualvarez@example.com,35,Houston,21.46,False,Gold,25
CUST142907,Lindsey,Phillips,carranthony@example.org,56,Houston,61.87,False,Silver,7
CUST142908,Larry,Gonzalez,gregorychristopher@example.net,74,Chicago,18.15,False,Gold,16
CUST142909,Tina,Hensley,hbrown@example.org,62,Miami,54.26,True,Silver,8
CUST142910,Kyle,Stewart,kristythompson@example.com,58,Miami,34.9,True,Bronze,15
CUST142911,Edward,Patterson,bergertimothy@example.com,30,Chicago,16.63,False,Bronze,21
CUST142912,Kimberly,Watson,mcclainjames@example.net,29,Houston,71.52,False,Bronze,4
CUST142913,Anthony,Kemp,joel22@example.com,75,Miami,32.53,False,Gold,14
CUST142914,Lindsey,Williams,amanda72@example.org,62,Chicago,30.2,False,Gold,21
CUST142915,Regina,Baker,maria19@example.com,18,Chicago,19.96,True,Silver,10
CUST142916,Joseph,Walker,qjones@example.net,40,LA,37.54,True,Silver,7
CUST142917,Stephanie,Gamble,hhernandez@example.net,74,NYC,32.76,True,Silver,1
CUST142918,Erin,Wang,shanefuller@example.org,60,LA,21.56,True,Bronze,9
CUST142919,Christopher,Holmes,wilsonleroy@example.com,35,NYC,20.64,True,Silver,10
CUST142920,Jacob,Hickman,rhondacardenas@example.org,69,NYC,26.2,True,Silver,5
CUST142921,Andrea,Stewart,rodriguezphilip@example.net,72,NYC,33.74,True,Silver,24
CUST142922,Erica,Johnston,craig36@example.org,19,Chicago,59.24,True,Bronze,18
CUST142923,Alyssa,Suarez,antonio07@example.org,27,Houston,21.51,False,Silver,20
CUST142924,Tyler,Long,daniel45@example.com,21,NYC,26.36,True,Silver,22
CUST142925,Jasmine,Pena,cblackwell@example.net,52,Miami,21.94,True,Bronze,15
CUST142926,Shannon,Burns,veronica51@example.com,52,NYC,34.19,True,Bronze,7
CUST142927,Jacob,Schultz,xrice@example.net,42,Chicago,66.24,False,Bronze,23
CUST142928,James,Rice,fdunn@example.net,58,LA,32.51,False,Gold,10
CUST142929,Brian,Ortiz,hamiltondwayne@example.net,28,NYC,21.46,False,Bronze,10
CUST142930,Christina,Brown,howardowens@example.com,68,LA,17.78,True,Silver,16
CUST142931,Roy,Calderon,ybarr@example.com,26,NYC,43.48,False,Gold,12
CUST142932,Lawrence,Armstrong,lisa23@example.net,60,Chicago,18.96,True,Bronze,19
CUST142933,John,Williams,marvin72@example.com,25,LA,43.3,False,Gold,11
CUST142934,Jeffery,Mitchell,johnrivas@example.org,73,Chicago,50.39,False,Silver,11
CUST142935,Brandy,Odonnell,wpratt@example.com,78,Houston,10.14,True,Gold,25
CUST142936,Luke,Olson,heather53@example.org,72,Miami,26.49,False,Silver,15
CUST142937,Michelle,Mosley,ikelley@example.org,67,LA,31.26,False,Gold,9
CUST142938,Jay,Morrow,ambermorgan@example.net,58,Miami,26.09,False,Silver,21
CUST142939,Jacob,Melendez,lisachambers@example.com,27,LA,38.85,False,Silver,5
CUST142940,Erik,Clements,mbass@example.org,42,LA,17.64,True,Silver,22
CUST142941,Gregory,Manning,alyssa04@example.com,56,Chicago,10.65,True,Bronze,10
CUST142942,Angel,Salazar,chaveztami@example.com,28,Chicago,68.28,False,Silver,10
CUST142943,Grant,Harrington,jeffreycarter@example.org,56,LA,48.93,False,Bronze,10
CUST142944,Debra,Lewis,troy89@example.net,74,Miami,39.35,True,Gold,11
CUST142945,Charles,Rosario,sschmitt@example.com,26,Houston,32.84,True,Gold,19
CUST142946,Priscilla,Johnson,vblair@example.com,20,Houston,19.83,False,Gold,8
CUST142947,Ruben,Hayes,ramosjames@example.org,34,Miami,18.29,False,Silver,10
CUST142948,Carrie,Russell,ygonzalez@example.com,40,NYC,83.02,True,Silver,13
CUST142949,Jessica,Howard,wphillips@example.org,72,Chicago,21.8,False,Bronze,22
CUST142950,Christine,Griffin,wilsondonna@example.com,67,Houston,19.47,False,Bronze,4
CUST142951,David,Smith,shannon28@example.com,52,NYC,12.54,False,Silver,24
CUST142952,Alison,White,nolancameron@example.org,24,LA,46.13,True,Gold,24
CUST142953,Andrew,Sanders,johnnywhitehead@example.com,55,Chicago,30.01,False,Silver,5
CUST142954,Linda,Owens,julie67@example.com,18,Chicago,15.07,False,Gold,17
CUST142955,Joseph,Fuller,jenniferrichardson@example.org,40,LA,40.53,False,Gold,22
CUST142956,Robert,Duran,jensenjade@example.com,44,LA,26.94,False,Silver,16
CUST142957,Tamara,Phillips,john75@example.com,72,Houston,23.83,False,Gold,22
CUST142958,Diane,Zavala,phaley@example.com,76,LA,34.21,True,Bronze,16
CUST142959,Katherine,Hamilton,ebrown@example.com,60,LA,33.79,False,Bronze,6
CUST142960,Shawn,Franklin,asweeney@example.net,38,Houston,25.76,True,Gold,22
CUST142961,Colton,Hines,kevin64@example.net,70,Miami,16.96,True,Gold,17
CUST142962,Heather,Garcia,christopherclark@example.org,58,NYC,27.92,True,Gold,20
CUST142963,Crystal,Rangel,josephwallace@example.com,72,Chicago,56.78,False,Bronze,15
CUST142964,Colleen,Grimes,williammcdonald@example.net,76,NYC,31.76,False,Gold,4
CUST142965,Tamara,Miller,ymarshall@example.org,46,Chicago,35.13,False,Bronze,1
CUST142966,Melissa,Lawrence,adam14@example.com,63,Houston,56.68,False,Bronze,19
CUST142967,April,Reynolds,leecarter@example.org,32,LA,72.33,False,Bronze,22
CUST142968,Brian,Choi,alarson@example.org,28,LA,22.0,True,Silver,11
CUST142969,Patricia,Hamilton,lmolina@example.net,58,Chicago,20.45,False,Bronze,7
CUST142970,Frank,Davis,patrick72@example.com,33,Miami,22.05,True,Bronze,13
CUST142971,Kim,Williams,cathydavidson@example.org,49,LA,31.99,False,Gold,11
CUST142972,Lawrence,Dean,harrisjohn@example.org,26,Miami,22.5,True,Bronze,7
CUST142973,Stephen,Perez,staceybyrd@example.org,46,LA,23.73,False,Silver,21
CUST142974,Hector,Parker,jennifersanders@example.org,78,Houston,37.81,True,Gold,5
CUST142975,Timothy,Smith,carl96@example.org,66,NYC,61.15,False,Gold,5
CUST142976,William,Brown,josephnathan@example.net,78,Miami,58.56,True,Gold,10
CUST142977,Robert,Mcneil,vincent31@example.org,52,Chicago,22.69,False,Gold,14
CUST142978,Monica,Myers,rhammond@example.org,50,Chicago,28.31,True,Silver,7
CUST142979,Johnny,Martin,tklein@example.com,76,Chicago,33.13,False,Bronze,2
CUST142980,Heather,Murray,zdixon@example.net,66,Chicago,19.33,True,Silver,20
CUST142981,Eric,Ruiz,edwardsmith@example.net,41,LA,28.7,True,Silver,2
CUST142982,Carla,Chapman,david29@example.org,31,Houston,36.92,False,Bronze,1
CUST142983,Michelle,Sanchez,gregory21@example.com,23,NYC,11.63,False,Silver,10
CUST142984,Rebecca,Brooks,whitejose@example.org,41,Chicago,16.69,False,Silver,18
CUST142985,Rachel,Turner,jenniferweaver@example.com,36,Houston,31.97,False,Bronze,21
CUST142986,Tanner,Smith,kenneth14@example.org,50,Chicago,66.44,False,Gold,8
CUST142987,Anthony,Owens,uholmes@example.org,36,Miami,35.93,False,Silver,17
CUST142988,Jessica,Nash,erinfitzgerald@example.com,51,Miami,40.58,False,Gold,8
CUST142989,Peggy,Rogers,holly20@example.org,64,Houston,26.3,False,Gold,16
CUST142990,Brian,Lam,fernandezjacob@example.net,18,NYC,21.5,False,Silver,20
CUST142991,Jasmine,Contreras,lisabennett@example.com,34,Houston,17.5,True,Silver,6
CUST142992,Kenneth,Turner,fking@example.com,62,LA,25.94,False,Silver,11
CUST142993,Brian,Hughes,teresawood@example.com,63,Miami,21.42,False,Bronze,7
CUST142994,Kyle,Henderson,amanda37@example.net,77,Miami,50.19,False,Bronze,7
CUST142995,Jasmine,Clark,nicole99@example.org,35,Chicago,16.7,False,Silver,7
CUST142996,Douglas,Gardner,taylorsteven@example.org,24,LA,44.67,True,Silver,20
CUST142997,Duane,Davis,burnsjustin@example.org,69,NYC,52.59,True,Silver,25
CUST142998,Michael,Reed,carloswilliamson@example.org,39,LA,64.03,False,Silver,18
CUST142999,Brian,Rojas,jenniferrodriguez@example.org,54,Houston,37.49,True,Silver,14
CUST143000,Paul,Arnold,meghan97@example.org,29,Houston,20.32,False,Gold,13
CUST143001,Benjamin,Woodard,jamescox@example.net,55,Houston,79.63,False,Bronze,10
CUST143002,Barbara,Vega,kristy41@example.com,21,Chicago,64.81,True,Bronze,17
CUST143003,Paul,Fletcher,bryanmoore@example.net,70,Miami,29.89,False,Gold,20
CUST143004,Justin,Bowman,rodney11@example.com,46,NYC,27.6,False,Gold,22
CUST143005,Benjamin,Allison,david27@example.org,74,LA,25.12,False,Gold,19
CUST143006,Keith,Martinez,rachel43@example.com,28,NYC,31.59,False,Bronze,2
CUST143007,Austin,Gaines,smithashley@example.org,41,Miami,27.84,False,Gold,24
CUST143008,William,Ramirez,patrick84@example.net,62,Houston,54.4,True,Gold,11
CUST143009,Mario,Cain,thompsonjason@example.com,28,Miami,17.91,False,Silver,13
CUST143010,David,Bailey,kimkaren@example.com,25,NYC,45.86,True,Bronze,2
CUST143011,Donald,Johnson,nataliefarmer@example.org,28,Miami,20.48,True,Bronze,18
CUST143012,Kristie,Campbell,mschneider@example.org,35,Houston,49.78,False,Gold,5
CUST143013,Lisa,Mendez,katherine02@example.com,51,Chicago,44.84,False,Gold,23
CUST143014,James,Martinez,joshuajordan@example.net,51,LA,21.39,False,Silver,12
CUST143015,Gary,Stephens,jessica96@example.com,57,Houston,26.81,False,Silver,11
CUST143016,Brady,Walter,jillsanders@example.com,50,Houston,50.44,False,Gold,20
CUST143017,Kelly,Rodriguez,brandi89@example.net,43,Miami,13.31,False,Silver,9
CUST143018,Mary,Jones,connie66@example.com,39,LA,18.31,True,Gold,4
CUST143019,Troy,Porter,deanvelazquez@example.net,34,Chicago,54.57,False,Bronze,18
CUST143020,Nathan,Ellis,xhoffman@example.com,18,Houston,46.95,False,Silver,21
CUST143021,Philip,Chapman,heatherhines@example.net,18,Miami,37.35,False,Gold,24
CUST143022,David,Fernandez,riveraomar@example.com,39,LA,25.3,False,Silver,5
CUST143023,Mary,Green,hensondanny@example.net,32,LA,44.57,False,Silver,9
CUST143024,Anthony,King,pjacobs@example.org,36,Houston,47.72,True,Gold,17
CUST143025,Brian,Rivas,marissa37@example.com,40,Miami,22.63,False,Bronze,21
CUST143026,Robert,Lee,rojasmarie@example.org,58,LA,15.51,True,Silver,11
CUST143027,Randall,Evans,barbara61@example.net,76,Houston,26.18,False,Gold,11
CUST143028,Steven,Bennett,medinaalejandro@example.net,64,Chicago,62.31,False,Gold,19
CUST143029,Brianna,Goodman,mcgeebrooke@example.net,59,Houston,61.53,False,Bronze,9
CUST143030,Kristen,Patel,kathleen42@example.org,77,NYC,10.21,False,Silver,12
CUST143031,John,Rios,bkirk@example.com,27,LA,45.69,False,Gold,6
CUST143032,Larry,Brown,humphreymanuel@example.com,68,Houston,43.64,False,Bronze,10
CUST143033,Sean,Ferrell,kcooper@example.net,43,LA,41.42,False,Bronze,10
CUST143034,Henry,Sharp,rickygarza@example.com,75,Houston,85.81,True,Silver,3
CUST143035,Kevin,Riley,wwolfe@example.com,26,LA,27.64,True,Gold,7
CUST143036,Amber,Smith,john33@example.org,69,Houston,15.78,False,Gold,12
CUST143037,Benjamin,Duarte,kimjohnson@example.com,42,Houston,56.43,False,Bronze,17
CUST143038,Michelle,Guzman,crystal83@example.org,40,Chicago,20.33,True,Gold,2
CUST143039,Douglas,Peterson,brandon78@example.net,18,Chicago,27.15,False,Bronze,5
CUST143040,Leah,Briggs,tammyreed@example.org,60,Miami,43.99,True,Gold,25
CUST143041,Scott,Ellis,skelley@example.com,73,Chicago,39.36,False,Gold,9
CUST143042,Ebony,Henderson,tiffany86@example.org,50,Miami,61.98,False,Silver,11
CUST143043,Briana,Stein,bjohnson@example.net,19,Houston,26.44,False,Gold,20
CUST143044,Jeremy,Hill,xwhite@example.com,46,NYC,11.49,True,Gold,13
CUST143045,William,Munoz,hbrewer@example.org,49,LA,22.89,False,Bronze,22
CUST143046,Stephanie,Garcia,patrick50@example.com,55,NYC,46.77,False,Silver,10
CUST143047,Eric,Craig,jeremydiaz@example.net,72,NYC,23.58,True,Gold,9
CUST143048,Veronica,Moon,hharrison@example.org,32,LA,21.17,True,Bronze,24
CUST143049,Jose,Munoz,susan30@example.com,71,NYC,36.49,True,Silver,9
CUST143050,Michael,Fry,sean52@example.org,52,Chicago,46.73,True,Gold,20
CUST143051,Melissa,Ray,wangeileen@example.net,38,LA,78.68,False,Silver,19
CUST143052,Deanna,West,turnermatthew@example.org,74,Chicago,37.76,True,Silver,6
CUST143053,Jessica,Willis,amanda73@example.org,30,Miami,59.87,False,Silver,23
CUST143054,Dustin,Gray,christy05@example.net,75,LA,57.67,False,Bronze,1
CUST143055,Debra,Moore,brian14@example.net,22,Miami,63.29,True,Bronze,10
CUST143056,Jerry,Medina,croberts@example.com,70,Miami,17.57,True,Gold,17
CUST143057,Sarah,Washington,ihall@example.org,37,Chicago,59.16,False,Silver,21
CUST143058,John,Murphy,montgomerychelsea@example.com,76,Miami,40.42,False,Bronze,19
CUST143059,Jeffery,Bruce,fischerstephen@example.org,36,Houston,26.38,True,Silver,11
CUST143060,Amy,Fischer,nelsondavid@example.com,78,Houston,62.62,False,Bronze,6
CUST143061,Whitney,Knox,dtrujillo@example.com,79,NYC,45.5,False,Silver,15
CUST143062,Joseph,Gregory,millerruben@example.org,38,Miami,39.4,False,Bronze,9
CUST143063,Steven,Arroyo,shari31@example.com,35,LA,23.59,True,Bronze,4
CUST143064,Tony,Reed,michellegentry@example.org,21,Chicago,34.68,False,Gold,3
CUST143065,Terri,Frank,brian24@example.com,34,Chicago,32.66,False,Gold,11
CUST143066,Katherine,Martinez,claudiadaniels@example.com,18,Miami,36.67,False,Bronze,17
CUST143067,Veronica,Ward,shieldsblake@example.com,45,NYC,9.04,False,Gold,14
CUST143068,Shelly,Barker,heidipatterson@example.net,78,Chicago,44.64,True,Bronze,4
CUST143069,William,Eaton,mtran@example.com,37,Houston,21.05,True,Silver,24
CUST143070,Jean,Mcintosh,laurabowen@example.org,44,Houston,45.4,True,Bronze,10
CUST143071,Samuel,Holt,warcher@example.org,24,Houston,10.86,True,Gold,16
CUST143072,Danielle,Walsh,sarah42@example.org,60,Miami,28.04,False,Bronze,1
CUST143073,Kimberly,Taylor,andrew08@example.net,18,Chicago,19.67,False,Gold,6
CUST143074,Pamela,Thornton,frank83@example.net,74,LA,43.44,False,Bronze,8
CUST143075,Madison,Jefferson,santanavicki@example.com,71,Houston,21.83,False,Gold,22
CUST143076,Michael,Garrison,paulthomas@example.net,61,LA,35.55,True,Bronze,22
CUST143077,Micheal,Chung,kimberlygonzalez@example.com,75,Miami,60.98,False,Silver,21
CUST143078,Juan,Heath,jbarnett@example.com,45,LA,32.37,False,Gold,1
CUST143079,Theresa,Hunter,samuel18@example.org,52,Miami,18.44,False,Silver,21
CUST143080,Michael,Myers,andreagonzalez@example.org,79,Miami,21.46,False,Silver,7
CUST143081,Michael,Vargas,rogerschristine@example.org,65,Miami,51.79,False,Gold,10
CUST143082,Lisa,Keller,kalvarez@example.net,69,Chicago,15.78,True,Bronze,1
CUST143083,Holly,Howard,leonardfox@example.net,46,NYC,27.94,False,Gold,15
CUST143084,Samantha,Vega,rodriguezwilliam@example.net,76,Chicago,79.71,False,Gold,17
CUST143085,Megan,Rogers,cmartin@example.net,21,Miami,39.1,False,Gold,11
CUST143086,Misty,Johnson,tracie05@example.net,60,NYC,35.77,False,Bronze,18
CUST143087,Tony,Frederick,tylerdavis@example.org,67,Miami,27.32,False,Silver,23
CUST143088,James,Diaz,yclark@example.com,37,LA,62.44,False,Silver,14
CUST143089,Cindy,Rhodes,emiller@example.net,25,Miami,52.57,True,Silver,17
CUST143090,Colleen,Spencer,ypreston@example.com,58,LA,76.09,False,Bronze,21
CUST143091,Logan,Brown,kcortez@example.com,29,NYC,27.31,False,Silver,11
CUST143092,Cody,Terry,bjackson@example.net,24,LA,48.75,True,Bronze,12
CUST143093,Brandon,Sanchez,jacksonmichael@example.org,78,Miami,101.52,False,Bronze,23
CUST143094,Deanna,Powell,krystal26@example.com,35,Houston,26.37,False,Gold,3
CUST143095,Evelyn,Smith,qanderson@example.net,78,NYC,58.26,False,Gold,9
CUST143096,Tricia,Miller,sgray@example.org,58,Chicago,38.39,False,Gold,12
CUST143097,Sarah,Baker,robin49@example.com,20,Chicago,36.22,False,Bronze,17
CUST143098,Manuel,Allen,zgardner@example.com,73,Miami,13.69,True,Gold,12
CUST143099,John,Smith,julie92@example.org,24,Houston,33.55,True,Gold,14
CUST143100,Daniel,Liu,hphillips@example.net,31,Miami,67.05,False,Silver,19
CUST143101,Edward,Gonzales,jessicacompton@example.com,29,Houston,57.72,True,Bronze,21
CUST143102,Kimberly,Cox,jhowe@example.com,40,Miami,60.2,False,Gold,23
CUST143103,Haley,Allen,jaime14@example.com,60,NYC,30.63,False,Silver,19
CUST143104,Wanda,Tanner,ann57@example.net,26,LA,30.07,False,Bronze,9
CUST143105,Christopher,Diaz,campbellpaula@example.com,47,Miami,35.26,False,Bronze,25
CUST143106,Anthony,Haas,emily51@example.com,41,Houston,59.69,True,Silver,17
CUST143107,Joseph,Cruz,noahwilliams@example.org,65,LA,27.02,False,Gold,14
CUST143108,Jessica,Collins,jesus50@example.org,39,LA,25.15,False,Bronze,19
CUST143109,Alexis,Smith,jessica35@example.com,25,LA,26.88,False,Gold,20
CUST143110,Joseph,Wood,jacksondrew@example.net,27,Chicago,28.56,False,Bronze,15
CUST143111,Elizabeth,Sanders,hayesashley@example.org,20,NYC,48.71,False,Silver,9
CUST143112,Kyle,Hicks,jeremiah66@example.org,58,NYC,17.07,False,Gold,16
